PUID,Action,Timestamp,Status,ServiceName,Metadata,RetryCount,ErrorDetails,_metadata_spanner_mod_type,_metadata_spanner_table_name,_metadata_spanner_commit_timestamp,_metadata_spanner_server_transaction_id,_metadata_spanner_record_sequence,_metadata_spanner_is_last_record_in_transaction_in_partition,_metadata_spanner_number_of_records_in_transaction,_metadata_spanner_number_of_partitions_in_transaction,_metadata_big_query_commit_timestamp,UserId,Source,TransactionId,Processed,DataSource
ab8eb0f4,PROCESS_PAYMENT,2025-01-07 12:17:51.94 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:17:51.949263 UTC,NjI0MzUzNDQxNDgxNTE4MzA1MA==,00000000,true,1,1,2025-01-07 12:17:57.451084 UTC,,,,,
ab8eb0f4,PROCESS_PAYMENT,2025-01-07 12:17:52.057 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:17:52.067055 UTC,MTcyMzU4ODc1NTI0MDc3MTc4Mw==,00000000,true,1,1,2025-01-07 12:17:57.550758 UTC,,,,,
3d794cc9,PROCESS_PAYMENT,2025-01-07 12:17:53.144 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:17:53.152671 UTC,MTIxNDMyMTcxMzE5MTgyMDM2MzU=,00000000,true,1,1,2025-01-07 12:17:57.593459 UTC,,,,,
199de4f1,PROCESS_PAYMENT,2025-01-07 12:17:53.959 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:17:53.969215 UTC,MTQ3MDY3NDA0NjQzNTExMzQwMzE=,00000000,true,1,1,2025-01-07 12:17:57.601205 UTC,,,,,
624160f7,PROCESS_PAYMENT,2025-01-07 12:17:58.154 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:17:58.165567 UTC,NDMwNDUxMTgxNTAxNzY4NjQwNQ==,00000000,true,1,1,2025-01-07 12:18:03.440486 UTC,,,,,
e03189f9,PROCESS_PAYMENT,2025-01-07 12:18:00.256 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:00.265695 UTC,MTY1MjY2Mzc0OTA0OTA2NjE2ODI=,00000000,true,1,1,2025-01-07 12:18:03.566069 UTC,,,,,
5b8c00fd,PROCESS_PAYMENT,2025-01-07 12:17:59.044 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:17:59.055519 UTC,NDU3NzU5MDcwMTg4Njk3MTY2Nw==,00000000,true,1,1,2025-01-07 12:18:03.577122 UTC,,,,,
624160f7,PROCESS_PAYMENT,2025-01-07 12:17:58.079 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:17:58.090079 UTC,MTQ1MDYxNDM3NzM3NzA5ODgyNDc=,00000000,true,1,1,2025-01-07 12:18:03.584669 UTC,,,,,
e03189f9,PROCESS_PAYMENT,2025-01-07 12:18:00.201 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:00.210367 UTC,MTYxOTQ1ODQ0MDA3NTAyNzIzMQ==,00000000,true,1,1,2025-01-07 12:18:03.584675 UTC,,,,,
6d2e3c17,PROCESS_PAYMENT,2025-01-07 12:18:02.038 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:02.047311 UTC,MTE4OTcyMjMxODQ2MzQxNzkxMzY=,00000000,true,1,1,2025-01-07 12:18:03.592225 UTC,,,,,
0ce36c04,PROCESS_PAYMENT,2025-01-07 12:18:08.291 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:08.301263 UTC,MTI5MTQxOTI1NzcxNTIyMTMwMzQ=,00000000,true,1,1,2025-01-07 12:18:09.735601 UTC,,,,,
2362f10e,PROCESS_PAYMENT,2025-01-07 12:18:07.116 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:07.124847 UTC,ODY0NzU4MzU5MTQ5NzAwMTU3Mg==,00000000,true,1,1,2025-01-07 12:18:09.786407 UTC,,,,,
0ce36c04,PROCESS_PAYMENT,2025-01-07 12:18:08.127 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:08.136063 UTC,NTgxNDcyMDQyMTY0MjM5NDU5MA==,00000000,true,1,1,2025-01-07 12:18:09.786421 UTC,,,,,
0ce36c04,PROCESS_PAYMENT,2025-01-07 12:18:08.166 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:08.175599 UTC,MTY0OTQzMzU4OTU1ODM3MTYwMjA=,00000000,true,1,1,2025-01-07 12:18:09.829898 UTC,,,,,
519dd7b4,PROCESS_PAYMENT,2025-01-07 12:18:03.121 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:03.131183 UTC,MTA0MzgzNTAzNjI3MDc5MzM2ODc=,00000000,true,1,1,2025-01-07 12:18:09.880758 UTC,,,,,
7fd33972,PROCESS_PAYMENT,2025-01-07 12:18:05.14 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:05.149439 UTC,NDUwMDYzNjc0OTQ0MzA3NDg2MA==,00000000,true,1,1,2025-01-07 12:18:09.883196 UTC,,,,,
2362f10e,PROCESS_PAYMENT,2025-01-07 12:18:07.206 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:07.214815 UTC,MTc2NzgyOTM0OTUwMTE3MTc3Mzg=,00000000,true,1,1,2025-01-07 12:18:09.883205 UTC,,,,,
2362f10e,PROCESS_PAYMENT,2025-01-07 12:18:07.275 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:07.284367 UTC,MTcwMjQxODE0OTc4ODA3MzQyNg==,00000000,true,1,1,2025-01-07 12:18:09.88621 UTC,,,,,
ce2bb1a1,PROCESS_PAYMENT,2025-01-07 12:18:10.254 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:10.263215 UTC,NTE3MTM2ODQ1Nzc5ODUzNTY5,00000000,true,1,1,2025-01-07 12:18:15.793495 UTC,,,,,
2a4a3a7f,PROCESS_PAYMENT,2025-01-07 12:18:13.19 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:13.199215 UTC,MTAxMDgzMzI0MTA1NjEwNzc2Nzk=,00000000,true,1,1,2025-01-07 12:18:15.793501 UTC,,,,,
b41cb210,PROCESS_PAYMENT,2025-01-07 12:18:09.32 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:09.330463 UTC,NTY1MDgxNDcyNDg2MDg5NzM5Mg==,00000000,true,1,1,2025-01-07 12:18:15.809329 UTC,,,,,
13819b13,PROCESS_PAYMENT,2025-01-07 12:18:17.316 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:17.325535 UTC,MTExMDE5MjQ3MjgwNDkyNDgxNDA=,00000000,true,1,1,2025-01-07 12:18:21.689221 UTC,,,,,
fbd53592,PROCESS_PAYMENT,2025-01-07 12:18:19.384 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:19.393903 UTC,MTM5MjMxNTYzNDM5Mjc5ODYwMTU=,00000000,true,1,1,2025-01-07 12:18:21.71023 UTC,,,,,
3fad8362,PROCESS_PAYMENT,2025-01-07 12:18:20.346 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:20.355567 UTC,MjU2NDQ4OTg4MzU0NTU1MjA1MA==,00000000,true,1,1,2025-01-07 12:18:21.723824 UTC,,,,,
fc93f94c,PROCESS_PAYMENT,2025-01-07 12:18:22.513 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:22.522575 UTC,Mzc5OTg2NTgxMTI5MzE2NjY4MA==,00000000,true,1,1,2025-01-07 12:18:27.776334 UTC,,,,,
bd06db0c,PROCESS_PAYMENT,2025-01-07 12:18:26.51 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:26.522095 UTC,MjE1MzYwMzE2ODg4NTAzOTc4MA==,00000000,true,1,1,2025-01-07 12:18:27.896096 UTC,,,,,
a645ae98,PROCESS_PAYMENT,2025-01-07 12:18:31.747 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:31.756399 UTC,NDEwODU4NTAyNDQzMjM0MjQ5MQ==,00000000,true,1,1,2025-01-07 12:18:34.294736 UTC,,,,,
ee78c0ca,PROCESS_PAYMENT,2025-01-07 12:18:30.607 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:30.615999 UTC,OTM1OTA1NDY5MTAwNTkyODY0NA==,00000000,true,1,1,2025-01-07 12:18:34.294769 UTC,,,,,
13a1aca8,PROCESS_PAYMENT,2025-01-07 12:18:29.715 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:29.726639 UTC,ODcwNzI1MjI3NTYyMjUwMTA1Ng==,00000000,true,1,1,2025-01-07 12:18:34.296184 UTC,,,,,
1ce7422c,PROCESS_PAYMENT,2025-01-07 12:18:28.427 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:28.438223 UTC,MTgxMjczMTA4Mjc4ODc1NTAyNTE=,00000000,true,1,1,2025-01-07 12:18:34.316053 UTC,,,,,
ffa61daa,PROCESS_PAYMENT,2025-01-07 12:18:27.447 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:27.455999 UTC,MTY0NDU5MTMzMzUwNDI0MTc4ODI=,00000000,true,1,1,2025-01-07 12:18:34.316076 UTC,,,,,
a645ae98,PROCESS_PAYMENT,2025-01-07 12:18:31.671 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:31.681887 UTC,MTI1MTc2Njc2NTUwODg1MzY2MQ==,00000000,true,1,1,2025-01-07 12:18:34.330837 UTC,,,,,
ee78c0ca,PROCESS_PAYMENT,2025-01-07 12:18:30.655 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:30.663663 UTC,MTMyNzY2NTQ4MjIyMTIxNjY2MDc=,00000000,true,1,1,2025-01-07 12:18:34.408038 UTC,,,,,
13a1aca8,PROCESS_PAYMENT,2025-01-07 12:18:29.591 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:29.599727 UTC,MTQzODgxMjU5ODEyMzAzMDAzMzk=,00000000,true,1,1,2025-01-07 12:18:34.524387 UTC,,,,,
c44ff43d,PROCESS_PAYMENT,2025-01-07 12:18:34.622 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:34.631695 UTC,MTE4MTM3MDIyMzg4ODk5MTMzNA==,00000000,true,1,1,2025-01-07 12:18:40.223141 UTC,,,,,
63c1a0e1,PROCESS_PAYMENT,2025-01-07 12:18:36.753 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:36.762191 UTC,NjIwNTUyNjkxOTIxNjYxNzE5OQ==,00000000,true,1,1,2025-01-07 12:18:40.233312 UTC,,,,,
4b864f16,PROCESS_PAYMENT,2025-01-07 12:18:33.722 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:33.731215 UTC,NTUzMjMwMzkxNDI5Nzg3NjM4OQ==,00000000,true,1,1,2025-01-07 12:18:40.236576 UTC,,,,,
f2e7528e,PROCESS_PAYMENT,2025-01-07 12:18:39.693 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:39.703135 UTC,MTIyODk2NDY5NDgwMjIyOTgyMDE=,00000000,true,1,1,2025-01-07 12:18:45.546793 UTC,,,,,
680e1805,PROCESS_PAYMENT,2025-01-07 12:18:40.869 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:40.876879 UTC,MzE0MjkzMTY3MTk0MjUzOTk4MQ==,00000000,true,1,1,2025-01-07 12:18:45.550399 UTC,,,,,
f2e7528e,PROCESS_PAYMENT,2025-01-07 12:18:39.783 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:39.792431 UTC,MzE2MTg1Mzc2NDkyMDg0MDU0Mg==,00000000,true,1,1,2025-01-07 12:18:45.552841 UTC,,,,,
f2e7528e,PROCESS_PAYMENT,2025-01-07 12:18:39.852 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:39.861439 UTC,MTM1NTA4MDE2MjU5ODkwMjkzODc=,00000000,true,1,1,2025-01-07 12:18:45.55432 UTC,,,,,
54056a27,PROCESS_PAYMENT,2025-01-07 12:18:41.879 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:41.887679 UTC,MTU5MzM2OTM1MDY3ODEzMjI3NTI=,00000000,true,1,1,2025-01-07 12:18:45.610677 UTC,,,,,
432d0694,PROCESS_PAYMENT,2025-01-07 12:18:42.764 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:42.772735 UTC,MTgzNTIwNTcxMjg1Njk4ODk0Nzg=,00000000,true,1,1,2025-01-07 12:18:45.610681 UTC,,,,,
d42440e4,PROCESS_PAYMENT,2025-01-07 12:18:43.785 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:43.793823 UTC,MTc0MDI5NTkwODQ2OTgyOTk0NzA=,00000000,true,1,1,2025-01-07 12:18:45.697536 UTC,,,,,
7ca174a3,PROCESS_PAYMENT,2025-01-07 12:18:46.828 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:46.837551 UTC,NzE3NzQ3MDA2MjcxMTY3MzI3MA==,00000000,true,1,1,2025-01-07 12:18:51.313634 UTC,,,,,
3b62fdc5,PROCESS_PAYMENT,2025-01-07 12:18:47.797 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:47.806239 UTC,ODY5NDA5OTY5MTU2MzkxMDIwMQ==,00000000,true,1,1,2025-01-07 12:18:51.323953 UTC,,,,,
c43e510c,PROCESS_PAYMENT,2025-01-07 12:18:44.993 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:45.003359 UTC,Nzk1MzQ1NDY1MjAxNDY1MjgyMg==,00000000,true,1,1,2025-01-07 12:18:51.51836 UTC,,,,,
f68e25df,PROCESS_PAYMENT,2025-01-07 12:18:45.862 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:45.870719 UTC,MTY2MDEyMzI0NTA2NTA0OTc3MDc=,00000000,true,1,1,2025-01-07 12:18:51.538718 UTC,,,,,
bfd8b30c,PROCESS_PAYMENT,2025-01-07 12:18:49.829 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:49.839135 UTC,NjA4MDI4ODU3NDI5MjAxMjg2Mg==,00000000,true,1,1,2025-01-07 12:18:51.540124 UTC,,,,,
2f2ea012,PROCESS_PAYMENT,2025-01-07 12:18:48.96 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:48.967727 UTC,MjA2NzY1MDg3MTYyMDA5MDU3MA==,00000000,true,1,1,2025-01-07 12:18:51.557093 UTC,,,,,
a3c84620,PROCESS_PAYMENT,2025-01-07 12:18:50.887 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:50.895903 UTC,NzgwODI5NjQ5ODcxMTM5MzcyMQ==,00000000,true,1,1,2025-01-07 12:18:51.558683 UTC,,,,,
f68e25df,PROCESS_PAYMENT,2025-01-07 12:18:45.768 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:45.777823 UTC,MTY4NjA2NzkxNzc1Mjc2NjY1Njk=,00000000,true,1,1,2025-01-07 12:18:51.562011 UTC,,,,,
a3c84620,PROCESS_PAYMENT,2025-01-07 12:18:51.006 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:51.015711 UTC,OTgzMjUzOTcwMTI3MzA1OTc1,00000000,true,1,1,2025-01-07 12:18:57.577119 UTC,,,,,
affed98e,PROCESS_PAYMENT,2025-01-07 12:18:52.02 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:52.029711 UTC,MTA1NjMyMjQ5ODM0MzgzODE3MjA=,00000000,true,1,1,2025-01-07 12:18:57.585135 UTC,,,,,
46a001da,PROCESS_PAYMENT,2025-01-07 12:18:54.992 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:55.000863 UTC,MTc5NjQ3NjE2NjkyMDU5MzMxMw==,00000000,true,1,1,2025-01-07 12:18:57.592001 UTC,,,,,
3cd85878,PROCESS_PAYMENT,2025-01-07 12:19:01.03 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:01.039887 UTC,MTU3MDM5Nzk1NjUwMDU3NTgyMjY=,00000000,true,1,1,2025-01-07 12:19:03.489459 UTC,,,,,
e149fb70,PROCESS_PAYMENT,2025-01-07 12:18:59.17 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:18:59.178543 UTC,MjczMTUxNTE2MTUzNTA2ODI4OA==,00000000,true,1,1,2025-01-07 12:19:03.493124 UTC,,,,,
efb4d1fc,PROCESS_PAYMENT,2025-01-07 12:19:04.112 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:04.119983 UTC,MzMzNjkyOTA0NTQ3MTQwMDMwNw==,00000000,true,1,1,2025-01-07 12:19:09.652075 UTC,,,,,
8656e98c,PROCESS_PAYMENT,2025-01-07 12:19:08.229 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:08.241071 UTC,MjY2NzE3NjUyMDM3MjczNDM4OQ==,00000000,true,1,1,2025-01-07 12:19:09.653228 UTC,,,,,
d3af13eb,PROCESS_PAYMENT,2025-01-07 12:19:07.103 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:07.113887 UTC,MTI3MTc1NjczMzEzNDI1MzgwNjc=,00000000,true,1,1,2025-01-07 12:19:09.653245 UTC,,,,,
9b887bf5,PROCESS_PAYMENT,2025-01-07 12:19:03.222 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:03.231663 UTC,NTc1MTQ4MzEyNTc0OTk4MzE2,00000000,true,1,1,2025-01-07 12:19:09.677982 UTC,,,,,
efb4d1fc,PROCESS_PAYMENT,2025-01-07 12:19:04.073 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:04.081615 UTC,NjExMjEyMzU5NjQwMjQ4MDIyNg==,00000000,true,1,1,2025-01-07 12:19:09.681093 UTC,,,,,
a568aba8,PROCESS_PAYMENT,2025-01-07 12:19:10.315 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:10.324319 UTC,NzEyMDQ2NjU5MTYxMzU5OTc1,00000000,true,1,1,2025-01-07 12:19:15.768732 UTC,,,,,
675abeb0,PROCESS_PAYMENT,2025-01-07 12:19:14.259 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:14.268559 UTC,MTExNTQxODQxODE0ODMwNTI0ODA=,00000000,true,1,1,2025-01-07 12:19:15.865836 UTC,,,,,
a568aba8,PROCESS_PAYMENT,2025-01-07 12:19:10.25 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:10.258911 UTC,ODY1NDM5OTg4MDE0OTY2MTU0OA==,00000000,true,1,1,2025-01-07 12:19:15.865853 UTC,,,,,
6fd411db,PROCESS_PAYMENT,2025-01-07 12:19:13.192 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:13.202415 UTC,NjEwMDU0MDU5ODAxODM3OTE1OA==,00000000,true,1,1,2025-01-07 12:19:16.003012 UTC,,,,,
f21c3b2e,PROCESS_PAYMENT,2025-01-07 12:19:20.354 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:20.363967 UTC,NzAwNzQyOTQ5MTExMzY1Njg0NA==,00000000,true,1,1,2025-01-07 12:19:22.302996 UTC,,,,,
d2ddddf8,PROCESS_PAYMENT,2025-01-07 12:19:17.478 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:17.486687 UTC,MTE4MTk0NDgzMzkwMzkwMjM2NDg=,00000000,true,1,1,2025-01-07 12:19:22.302984 UTC,,,,,
f21c3b2e,PROCESS_PAYMENT,2025-01-07 12:19:20.408 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:20.418927 UTC,MTAxMDc3Nzg1NDI2OTk2OTk5NzY=,00000000,true,1,1,2025-01-07 12:19:22.315182 UTC,,,,,
f21c3b2e,PROCESS_PAYMENT,2025-01-07 12:19:20.483 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:20.492015 UTC,NjcxOTM4NTUwMjgzODY0MTE2Nw==,00000000,true,1,1,2025-01-07 12:19:22.332056 UTC,,,,,
d2ddddf8,PROCESS_PAYMENT,2025-01-07 12:19:17.316 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:17.326751 UTC,MTQ1OTIzNTAxNjMzOTk3MDgxMzQ=,00000000,true,1,1,2025-01-07 12:19:22.332074 UTC,,,,,
d2ddddf8,PROCESS_PAYMENT,2025-01-07 12:19:17.406 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:17.416335 UTC,MTU0NTE5NTc5MDc5MDcxMTEyMDE=,00000000,true,1,1,2025-01-07 12:19:22.334537 UTC,,,,,
5ab5c027,PROCESS_PAYMENT,2025-01-07 12:19:19.306 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:19:19.317263 UTC,MTcyNDYwMDI3Mjc1NzM4MDg5Nzg=,00000000,true,1,1,2025-01-07 12:19:22.338861 UTC,,,,,
0d667db2,PROCESS_PAYMENT,2025-01-07 12:13:06.448 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:13:06.457391 UTC,OTY4MDAzMDY3NjE3MjQyNzU3OQ==,00000000,true,1,1,2025-01-07 12:13:09.653879 UTC,,,,,
aee304ef,PROCESS_PAYMENT,2025-01-07 12:13:08.614 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:13:08.623135 UTC,MTgwMDM5MzY5Mjk0NjQ1MTY1MDA=,00000000,true,1,1,2025-01-07 12:13:14.989484 UTC,,,,,
f2495962,PROCESS_PAYMENT,2025-01-07 12:13:07.456 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:13:07.465439 UTC,MTMwMjI4OTkwNDUxODg0MTIzMjM=,00000000,true,1,1,2025-01-07 12:13:14.989494 UTC,,,,,
d939d54f,PROCESS_PAYMENT,2025-01-07 12:13:09.576 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:13:09.584671 UTC,MTUxMzk1NjgxNDI5MzM2MjYxMDY=,00000000,true,1,1,2025-01-07 12:13:14.999801 UTC,,,,,
001e041a,PROCESS_PAYMENT,2025-01-07 12:13:18.66 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:13:18.668991 UTC,MTMyMTU5OTE1NTEyOTY5ODE2MDI=,00000000,true,1,1,2025-01-07 12:13:21.827823 UTC,,,,,
001e041a,PROCESS_PAYMENT,2025-01-07 12:13:18.71 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:13:18.722031 UTC,MTY2ODA1ODYwODAwODQ2MDE0MDA=,00000000,true,1,1,2025-01-07 12:13:21.922805 UTC,,,,,
fbc74713,PROCESS_PAYMENT,2025-01-07 12:13:24.857 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:13:24.866831 UTC,NjI4NTM2NjQ0MTYzMjkyNDk5NQ==,00000000,true,1,1,2025-01-07 12:13:25.827849 UTC,,,,,
fbc74713,PROCESS_PAYMENT,2025-01-07 12:13:24.928 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:13:24.938287 UTC,MTUwNjg3NTA3NDAzMTQzMjYwMzU=,00000000,true,1,1,2025-01-07 12:13:25.872808 UTC,,,,,
f8d8b8be,PROCESS_PAYMENT,2025-01-07 12:13:20.681 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 12:13:20.689151 UTC,ODU1MTcyMjE0MTIwMTgzMjU3Mw==,00000000,true,1,1,2025-01-07 12:13:25.984408 UTC,,,,,
